603650,彤程新材,17.81,17.45,17.85,17.41,17.78,20180627,-0.33,2019-12-29 12:12:10
300747,锐科激光,107.9,105.09,109.87,104.82,108.21,20180625,-3.12,2019-12-29 12:12:10
603587,地素时尚,25.1,24.8,25.5,24.8,25.28,20180622,-0.48,2019-12-29 12:12:10
601066,中信建投,30.0,28.81,31.65,28.78,30.51,20180620,-1.7,2019-12-29 12:12:10
601990,南京证券,13.15,12.6,13.98,12.54,12.71,20180613,-0.11,2019-12-29 12:12:10
603666,亿嘉和,66.57,66.71,69.29,66.48,66.89,20180612,-0.18,2019-12-29 12:12:10
601330,绿色动力,10.9,10.61,10.95,10.58,10.87,20180611,-0.26,2019-12-29 12:12:10
300750,宁德时代,105.12,104.2,110.0,103.15,105.12,20180611,-0.92,2019-12-29 12:12:10
601138,工业富联,18.04,17.51,18.13,17.45,18.0,20180608,-0.49,2019-12-29 12:12:10
603486,科沃斯,20.57,20.25,20.69,20.23,20.53,20180528,-0.28,2019-12-29 12:12:10
300746,汉嘉设计,13.65,13.58,13.77,13.5,13.66,20180525,-0.08,2019-12-29 12:12:10
300745,欣锐科技,22.69,22.16,22.99,22.13,22.72,20180523,-0.56,2019-12-29 12:12:10
603045,福达合金,14.84,14.96,15.16,14.84,14.86,20180517,0.1,2019-12-29 12:12:10
300454,深信服,115.53,113.7,117.38,113.51,115.3,20180516,-1.6,2019-12-29 12:12:10
603013,亚普股份,15.34,15.23,15.6,15.17,15.33,20180509,-0.1,2019-12-29 12:12:10
603259,药明康德,92.8,91.22,93.49,90.63,93.15,20180508,-1.93,2019-12-29 12:12:10
300742,越博动力,22.26,21.8,22.39,21.71,22.24,20180508,-0.44,2019-12-29 12:12:10
603596,伯特利,22.76,21.95,22.78,21.75,22.85,20180427,-0.9,2019-12-29 12:12:10
300743,天地数码,20.6,20.28,20.69,20.26,20.51,20180427,-0.23,2019-12-29 12:12:10
603348,文灿股份,19.68,20.12,20.32,19.26,19.47,20180426,0.65,2019-12-29 12:12:10
603733,仙鹤股份,14.01,13.9,14.1,13.86,13.96,20180420,-0.06,2019-12-29 12:12:10
603876,鼎胜新材,16.6,17.15,18.55,16.43,17.16,20180418,-0.01,2019-12-29 12:12:10
603773,沃格光电,33.44,32.74,33.7,32.65,33.3,20180417,-0.56,2019-12-29 12:12:10
603301,振德医疗,20.78,21.04,21.39,20.78,20.84,20180412,0.2,2019-12-29 12:12:10
603897,长城科技,18.9,18.68,18.92,18.5,18.83,20180410,-0.15,2019-12-29 12:12:10
002931,锋龙股份,30.77,32.6,33.01,30.58,31.7,20180403,0.9,2019-12-29 12:12:10
603214,爱婴室,41.4,41.25,41.78,41.05,41.24,20180330,0.01,2019-12-29 12:12:10
300504,天邑股份,22.75,22.4,23.06,22.39,22.8,20180330,-0.4,2019-12-29 12:12:10
002930,宏川智慧,15.53,15.2,15.61,15.2,15.52,20180328,-0.32,2019-12-29 12:12:10
600929,湖南盐业,6.52,6.47,6.55,6.46,6.51,20180326,-0.04,2019-12-29 12:12:10
300634,彩讯股份,17.78,17.62,17.97,17.56,17.84,20180323,-0.22,2019-12-29 12:12:10
603059,倍加洁,26.3,26.25,26.45,25.92,26.3,20180302,-0.05,2019-12-29 12:12:10
002928,华夏航空,11.98,11.84,12.09,11.82,12.0,20180302,-0.16,2019-12-29 12:12:10
600901,江苏租赁,6.24,6.3,6.46,6.22,6.22,20180301,0.08,2019-12-29 12:12:10
300741,华宝股份,30.22,30.08,30.57,30.06,30.09,20180301,-0.01,2019-12-29 12:12:10
002929,润建股份,27.85,27.21,27.9,27.15,27.52,20180301,-0.31,2019-12-29 12:12:10
